Banda,Título,Letra,Link
Bad Bunny,"Tú No Vive Así (part. Arcangel, DJ Luian y Mambo Kingz)","Me acostumbré al sour, ya no patea


Me llegan a casa, no se capean


Solo modelos como Barea


Multiplicar cienes es la tarea


Yo soy el cacique en tu propia aldea


Valgo más que todo lo que te rodea


No te la crea, recuerda que Curry la mete


Hasta que Lebron lo galdea


Baja pa' la cuesta


Que ando con la orquesta, cabrón, no es la sexta


Yo nunca estoy abajo en las apuestas y menos en esta


Dile a Vico que, de la recta final, estamos en el final de la recta


El diablo me inyecta y saco la que suena y los acuesta


Otro que se cae por la fuerza de gravedad


Otro más por si sobrevive de casualidad


Refuta mi tesis, cabrón, hoy te vamos a dar catequesis


No he metido un gol y tengo cristianos orándole a Messi


Tú ronca' cabrón y tú no vive' así (tú no vive' así)


Tu jeva se pasa pendiente de mí (pendiente de mí)


Me llama pa' darle y le digo que si


Yo soy un hijueputa desde que nací


Tú ronca' cabrón y tú no vive' así (tú no vive' así)


Tu jeva me llama y le digo que sí (le digo que sí)


Yo no voy a cambiar, yo siempre he sido así (sigo a­quí, sigo, sigo a­quí)


Yo soy un hijueputa desde que nací


Volví, duro pa' meterle al beat


Pero cómo que volví, yo no entiendo, si yo nunca me fui


Más duro que el bicho mío, jode conmigo y sales partido


Tengo un par de hijos, un par de sobrinos


El que no me dice papi, me dice tío


Respeten los rangos, la posición


Cambié la fama por admiración


Nunca me quedo sin munición


Quieren frontear, pero no tienen condición


Sigo mi vida, vivo cabrón


Siempre activo en mi maquinón


Salí solito del callejón


Y le compré una mansión a mami de un millón


Tengo la grasa


Tengo el piquete que mueve las masas


Soy fiel a mi disquera


Por eso to' el mundo pregunta qué pasa


Arcángel suena


Hey, por más que lo bloqueemos


Arcángel llena todos los conciertos


Y nosotros no lo tenemos


Tú ronca' cabrón y tú no vive' así (tú no vive' así)


Tu jeva me llama y le digo que sí (le digo que sí)


Yo no voy a cambiar, yo siempre he sido así (nunca)


Yo soy un hijueputa desde que nací


Tú ronca' cabrón y tú no vive' así (tú no vive' así)


Tu jeva se pasa pendiente de mí (pendiente de mí)


Me llama pa' darle y le digo que sí (le digo que sí)


Yo (soy un hijueputa desde que nací)


Hoy salimos de noche con todos los muchachos


Puestos pa' la hisetería


Estos cabrones me roncan de palo


Y nosotros, dueños de la ferretería


Andamos con to' los rosarios sin saber el Ave María


Me roncan, me roncan, me roncan, me roncan


Y están como Meek Mill, sin batería


No fallamos un gancho


Hoy si me toma el engancho


Nos metemos a tu rancho


Y en la cara te hacemos un hueco ancho


¿Qué si soy maleante?


Cabrón, yo no sé


Lo que sé


Es que los nervios no existen después de 2 percocet


Hoy no hay excusa, y si se saca, se usa


Si mi 40 fuera Versace, en la cara te hacemos una medusa


La noche es confusa y si conmigo te cruzas


Cabrón, te vamo' a dejar brincando como en el Lollapalooza


Marihuana, la hooka y pastilla


La cubana que de lejos brilla


Hoy te ponemos en capilla


Aunque ande con la familia comiendo empadilla


Todavía no ha nacido alguien que lo haga cómo yo


Si no te pillo en PR, te pillo en los mall de New York


Austin, baby (oh shit)


Bad Bunny, El Conejo Malo


Y yo soy El Duende Malvado (Hear This Music)


O sea que nos quedó cabrón


Díselo Luian, Mambo Kingz",https://www.letras.com//bad-bunny/tu-no-vive-asi/
Bad Bunny,TURiSTA,"En mi vida, fuiste turista


Tú solo viste lo mejor de mí y no lo que yo sufría


Te fuiste sin saber el porqué, el porqué de mis herida'


Y no te tocaba a ti curarla', viniste a pasarla bien


Y la pasamo' bien


Una foto bonita, un atardecer hermoso


Una baila'íta, tu cadenita de oro


Estuvimo' tan cerquita, mirándono' a los ojo'


Dime si viste la pena de mi corazón roto


Que lleva así, lleva así mucho tiempo


Que lleva así, lleva así muchos año'


Escondiéndome los sentimiento'


Tengo miedo que me hagan más daño


Y lleva así, lleva así mucho tiempo


Ya lleva así, lleva así muchos año'


Ey, yo no sé, mi amor, lo que la vida tendrá


Pa' ti y pa' mí, si se da, pues, se da


Y si no, pues también vamo' a disfrutar, que


La noche se puso bonita, pero no tanto como tú


Jamás y nunca como tú


En mi vida, fuiste turista


Tú solo viste lo mejor de mí y no lo que yo sufría


Te fuiste sin saber el porqué, el porqué de mis herida'


Y no te tocaba a ti curarla', viniste a pasarla bien


Y la pasamo' bien",https://www.letras.com//bad-bunny/turista/
Bad Bunny,Un Coco,"Antes que este phillie se apague, yo te voy a olvidar


Yo te voy a olvidar


Antes que este phillie se apague, yo te voy a olvidar


Yo te voy a olvidar, yal


Me paso fumando bajo las palmera'


A ver si me cae un coco en la cabeza y me borra mi vida entera


Veo parejitas dándose beso' y me da dentera


Voy a tirarle el radio por mar si sale Sin Bandera porque


No puedo escuchar cancione' de romance


Me cansé que de pensar en ti no me canse


El último pétalo me dijo que aún hay chance


No sé si es verdad, pero si va' a volver, avance


Por favor


Aunque sea un mes ante' que salga el Sol


Que en la mañana coja alergia buscando tu olor


Tanto' trofeo' y aún me siento perdedor, perdedor


Búscame el encendedor, ey


Que si no te olvido, me voy a mudar pa' Chile


Pa' Argentina o pa' El Salvador


Pero denme el lighter, dije, por favor, por favor


Y ante' que este phillie se apague, yo te voy a olvidar


Ey, yo te voy a olvidar


Ante' que este phillie se apague, yo te voy a olvidar


Yo te voy a olvidar, yal


Ey, ey, ey


Me estoy ahogando y a la' ola' le' pedí socorro


Escribo tu nombre en la arena, a ver si así lo borro


Pero tus labio' y tus ojo', los tengo de gorro


No sales de mi cabeza


Otro phillie y otra cerveza


Ya tu recuerdo me pesa


Te difrazaste de Rubí, y eras Teresa


Pero soy un pendejo y todavía me interesa'


Ey, ey, saber de tu paradero


Y preguntarte si fue verdadero


O si está' volá' como avión y yo fui pasajero


Qué cojones, todavía yo te quiero


Eh, eh, eh


Los muchacho' dicen que yo estoy charriando


Eh, eh, ey


Pero, en bajita, seguimos quemando


Y ante' que este phillie se apague, yo te voy a olvidar


Yo te voy a olvidar


Ante' que este phillie se apague, yo te voy a olvidar


Yo te voy a olvidar, gyal


Y ante' que este phillie se apague, yo te voy a olvidar


Ey, yo te voy a olvidar


Y ante' que este phillie se apague, yo te voy a olvidar


Ey, yo te voy a olvidar, gyal",https://www.letras.com//bad-bunny/un-coco/
Bad Bunny,"UN DÍA (ONE DAY) (part. Dua Lipa, J Balvin y Tainy)","You know that sometimes


I think about us now and then


But I never wanna fall again, ah


Yo no te quisiera olvidar


Pero contigo es todo o na'


Yeh-yeh


You're deep in water, you're drownin' us


You question my love like it's not enough


But I hate that you know, you know, you know


You got me tied up


You regret it now, but it's your mistake


What makes you think that my mind will change?


And you hate that you know, you know, you know


You know you messed up


One day you'll love me again


One day you'll love me for sure


One day you'll wake up feelin' how I've been feelin'


Baby, you'll knock at my door


One day you'll love me again


Hug me again till the end


One day you'll beg me to try


One day you'll realize I'm more than your lover


I'm more than your lover, I'm your friend


Acércate un poquito, no más


Que yo quiero que te quedes conmigo


Deja a tus amigas allá atrás


Que nos vamos en un viaje escondido'


Nos vamo' pa' Turks & Caicos


Y ahí calmamos las ganas


Suéltate conmigo, mamá


Que ya no hay marcha atrás


Una noche sin ti


No es tan fácil, baby


Que yo soy pa' ti


Y tú eres pa' mí


Nunca me dejes de querer


Oh, na-na-na


Contigo por siempre, baby


No quiero dejarte esta vez


One day you'll love me again


One day you'll love me for sure


One day you'll wake up feelin' how I've been feelin'


Baby, you'll knock at my door


One day you'll love me again


Hug me again till the end


One day you'll beg me to try


One day you'll realize I'm more than your lover


I'm more than your lover, I'm your friend


Yo sé que estoy en tu corazón, quizás en el fondo


Otras babies me escriben, nunca les respondo (no)


La vida da vuelta' y el mundo es redondo


Y yo voy a que te beso de nuevo en London


O, si no, en Marbella


Encima de la arena, viendo las estrellas


Yo sé que ni las olas han borrado mi huella


Pero tu pichaera es lo que me atropella


Sol (Sol)


Playa y en la arena, vamo' allá


Baby, no te quede' callada


Yo sé que tú quiere' guayar conmigo


Otra vez


Me tienes en depresión


Fumando en la habitación, eh


Pero yo sé que


One day you'll love me again


One day you'll love me for sure


One day you'll wake up feelin' how I've been feelin'


Baby, you'll knock at my door


One day you'll love me again


Hug me again till the end


One day you'll beg me to try


One day you'll realize I'm more than your lover


I'm more than your lover, I'm your friend


Baby (ay-ay-ay-ay-aye)


One day you'll love me again


One day you'll realize I'm more than your lover


I'm more than your lover, I'm your friend


J Balvin, man


Bad Bunny, baby


Tainy


Latino Gang


La Familia",https://www.letras.com//bad-bunny/un-dia-one-day-part-dua-lipa-j-balvin-y-tainy/
Bad Bunny,UN PESO (part. J Balvin y Marciano Cantero),"¿Pa' qué me vas a amar?


Si ya te dije adiós


Si ya me despedí de ti


No quiero saber más de tus besos


¿Pa' qué me vas a amar?


Ya te di tu perdón


El rencor nunca ha estado en mí


Ahora lo que hagas me vale un peso


¿Pa' qué me vas a amar?


Pa' qué


Si estamos en otras etapas y ya te olvidé


Si por ti me jodí, caí y me levanté


Con el que te venías ya se fue


Me han llegado par de razones


Que hayas roto corazones


Tratando de llenar vacíos


Que ni llenas con galones


Esta es pa' que borracha la entones


De ti solo extraño hacerlo sin condones


Y con razón tan poquito te dolió


De cora' que no fui yo el que la nave despegó


Y tu corazón idiota, siempre me extrañará, baby


¿Pa' qué me vas a amar?


Si ya te dije adiós


Si ya me despedí de ti


No quiero saber más de tus besos


¿Pa' qué me vas a amar?


Ya te di tu perdón


El rencor nunca ha estado en mí


Ahora lo que hagas me vale un peso


Yo te amaba, yo te quería


Pero ya se acabaron esos días


Ahora lloras, arrepentida


Pensando en mí mientras el café se te enfría


Estoy seguro que extrañas mi lunar


Y no tener a nadie pa' desayunar


Lo siento, mi amor, solo me di mi lugar


Busca otro corazón con el que jugar


A ti fui religioso, yo te adoré


La luna sabe lo que por ti lloré


Cuando estaba triste


Y tú nunca viniste


Pero normal, normal


Tranquila, que de ti yo no voy a hablar mal


Te puedo perdonar, pero nunca olvidar


No me hables bonito, vuelvo y repito


¿Pa' qué me vas a amar?


Si ya te dije adiós


Si ya me despedí de ti


No quiero saber más de tus besos


¿Pa' qué me vas a amar?


Ya te di tu perdón


El rencor nunca ha estado en mí


Ahora lo que hagas me vale un peso


No te podrás hacer


La cirugía estética del alma


Para cambiar algo que no te falla


Tu piedra angular, tu piedra angular


¡Qué me vas a amar!


Yo existía si me imaginabas


Y daba un brinco si decías rana


Pero me cansó ser tu pendejo


Porque perdiste sensibilidad


Te fuiste sola sin mirar atrás


Aprendiste a diferenciar


Lo que parece y lo que es


Lo que está escrito en las estrellas


A lo que está escrito en un papel


Otros amores también hay


Como la novia de Forrest Gump


Dice el reloj en la pared


Si nuestro amor terminó ayer


¿Qué me vas a amar?


¿Qué me vas a amar?


¿Qué me vas a amar?


Si ya te dije adiós


Si ya me despedí de ti


No quiero saber más de tus besos


¿Pa' qué me vas a amar?


Ya te di tu perdón


El rencor nunca ha estado en mí


Ahora lo que hagas me vale un peso",https://www.letras.com//bad-bunny/un-peso-part-j-balvin-y-marciano-cantero/
Bad Bunny,UN PREVIEW,"Ven acá, pa' ponerte algo


Pa' ponerte un preview de lo que viene despué'


Baby, yo sé


Que cuando te pruebe, yo me vo'a enamorar


Que, de esa carita, no me voy a olvidar, ey


La noche está empezando, que pase lo que tenga que pasar


Si tú me lo pide', te lo vo'a dar


Baby, yo no tengo miedo, je


De probarte y de enamorarme de nuevo


Que se joda, mami, yo te sigo el juego, ey


Bien loquito en la disco, me pego bailando y te beso el cuello, ey


Contigo, me voy a fuego, ey


Baby, yo no tengo miedo, no


De probarte y de enamorarme de nuevo


No me diga' na', yo no sigo consejo', no


Bien loquito en la disco, me pego bailando y te beso el cuello, je


Deja que se muerdan ello' (yeah-yeah-yeah-yeah)


Diablo, mami, qué bellaquera


Me estuviste mirando la noche entera


W, tú ere' mi vaquera


Te prometo, vo'a tratar de venirme afuera


Pero pa' dentro es que va


Mami, tú me tiene' con la nota elevá'


Llegaste soltera y te fuiste enjevá'


Se vino tres vece', por eso no se va, ey


Ahora, mi bicho es tuyo, a más nadie vo'a dárselo


Los culito' por ahí, eso se canceló


Vamo' pa' RD, la hookah y el Barceló


Un piquete cabrón, nadie va a tumbárselo


Los deja en visto, chico, parce, no


Déjalo' que hablen, no hay que preocuparse, no


La baby es seca, pero pa' mojarse no


Ey, ey, ey


Y si tú quiere', nos hacemo' jevo'


Sé que tú ere' peligro, pero yo me atrevo


Y si tú quiere', pa' casa te llevo


Aunque sea por un ratito, después sigo soltero


Baby, yo no tengo miedo, je


De probarte y de enamorarme de nuevo


Que se joda, mami, yo te sigo el juego, ey


Bien loquito en la disco, me pego bailando y te beso el cuello, ey


Contigo, me voy a fuego, jeje",https://www.letras.com//bad-bunny/un-preview/
Bad Bunny,Un Ratito,"Yeh, yeh, yeh, yeh


Yeh, yeh, yeh, yeh, yeh


Ey


Quizás yo vuelva con mi ex


Y no te vuelva a ver


Quizás no te importa


Quizás te va a doler


Esto es un ratito, uoh


Mami, no te acostumbres


Que el amor es muy bonito


Pero siempre hay algo que lo interrumpe


Esto es un ratito, uoh


Mami, no te acostumbres


Que el amor es muy bonito


Pero siempre hay algo que lo interrumpe


Pa' mí que yo nací pa' estar solo


No hay una loca pa' este loco


El tiempo se va y queda poco


Baby, vamo' a hacerlo otra ve', chingar otra ve'


Porque mañana quizá no vo' a estar


La luz se puso roja, hay que parar


O si quieres, nos bajamos y podemos perrear


Baby, esto no fue normal


Con cualquiera, no me acuesto


A cualquiera no le meto


Ni le cuento mis secretos


Me pongo feliz cuando llegan tus texto'


Porque


Con cualquiera, no me acuesto


A cualquiera no le meto


Ni le cuento mis secretos


Me pongo feliz cuando llegan tus texto'


O cuando en cuatro te lo meto


Ey, y te mojas toa'


Contigo me voy a toa'


Ey, espero que la hayas pasado bien


Y en verdad tú eres bien, pero


Mi vida es complicada, tú no va' a entender


Un poco inestable, como puede' ver


Mami, fue rico conocerte


Pero no sé si vuelvo a verte


Esto es un ratito, uoh


Mami, no te acostumbres


Que el amor es muy bonito


Pero siempre hay algo que lo interrumpe


Pa' mí que yo nací pa' estar solo


(Pa' mí que yo nací pa' estar solo)",https://www.letras.com//bad-bunny/un-ratito/
Bad Bunny,Un Verano Sin Ti,"No sé qué pasó


Otro amor que, de repente, fracasó


En mi cuarto, está lloviendo, y afuera está el Sol


Ey, ey, dime qué pasó


Si fui quien falló


Sorry por ser yo, ey


Y no ser el hombre que te merecías


Yo quizá madure, pero en otra vida


Nadie estaba listo pa' una despedida


Pa' una despedida


Y ahora, toca un verano sin ti


La estoy pasando bien, no te voy a mentir


Pero, a veces, tu nombre no me deja dormir


Pensando dе todo' lo' plane' que hicimo'


Pero así fuе el destino (ey)


Tú sabe' cómo soy, bebé, yo casi no jangueo


Y ahora salgo to' los día, pa' ver si te veo


Aunque sea de lejito', con la hookah y el perreo


Mañana voy a terapia, hoy voy pa'l teteo


Otro mensaje que escribo y no envío


Pero, por si acaso, lo guardo en mis nota'


Alejandro Sanz con el corazón partío'


Y yo con el alma rota


Tanto' consejo' de amor que ya he dado


Pero parece que en mí no funcionan


Tal vez alguien ya te ha enamorado


Me duele no ser esa persona


Ya no son mis chistes los que te dan gracia


Ya no soy la razón de tu sonrisa


Ya no hay más reguero' dentro de la casa


Ni atardeceres en Ibiza


A dónde habrá ido aquella mirada


Que, sin palabra', todo me decía


Te juro que yo no me imaginaba


Lo que se sentía ni cómo sería


Un verano sin ti",https://www.letras.com//bad-bunny/un-verano-sin-ti/
Bad Bunny,un x100to (part. Grupo Frontera),"Me queda un porciento


Y lo usaré solo para decirte lo mucho que lo siento


Que si me ven con otra en una disco solo es perdiendo el tiempo


Baby, ¿pa’ qué te miento?


Eso de que me vieron feliz no es cierto


Ya nada me hace reír


Solo cuando veo las fotos


Y los vídeos que tengo de ti


Salí con otra para olvidarte


Y tenía el perfume que te gusta a ti


Prendo para irme a dormir


Porque duermo mejor si sueño que estás aquí


Si supieras que te escribí


No he mandado los mensajes, siguen todos ahí


¡Guau!


Qué mucho me ha costa’o


Quizás te hice un favor cuando me fui de tu lado


Borracho, viendo tus fotos


Me duele ver que tú sí has mejorado


No tienes días grises


Ya no te duelen las cicatrices


Y yo pensando si decirte que


Me queda un porciento


Y lo usaré solo para decirte lo mucho que lo siento


Que si me ven con otra en una disco solo es perdiendo el tiempo


Baby, ¿pa’ qué te miento?


Eso de que me vieron feliz, no, no es cierto (ey)


Hace tiempo no pensaba en ti


Borracho, a tu Insta, me metí


Baby, ya yo sé, que a ti te va bien


Que de mí tú no quieres saber, ey, ey, ey, ey


Viviendo en un infierno que yo mismo incendié


Jugando contigo como si fuese el die’


Siento que ya no estoy en tu corazón


Ahora estoy en tus pie’


Rogándote


En el tequila, ahogándome


Los muchacho’ están invitándome a salir


La paso bien, pero siempre termino extrañándote


En el tequila, ahogándome, ey


Las morritas texteándome, ey


Que dónde es la peda hoy, pero


Me queda un porciento


Y lo usaré solo para decirte lo mucho que lo siento


Que si me ven con otra en una disco solo es perdiendo el tiempo


Baby, ¿pa’ qué te miento?


Eso de que me vieron feliz no es cierto, ey


Y esto es Grupo Frontera


Y el compa Bad Bunny",https://www.letras.com//bad-bunny/un-x100to-part-grupo-frontera/
Bad Bunny,Una Velita,"¿Cómo llegó este momento?


El año pasa volando


Pero este mes siempre se va lento


Pasa serio y amenazando


El cielo está oscureciendo


Y el viento ya está soplando


El mar se va enfureciendo


Y la montaña rezando


Ey, 'tá empezando a llover, otra ve' va a pasar


Por ahí viene tormenta, viene temporal


'Tá empezando a llover, otra ve' va a pasar


Por ahí viene tormenta, ¿quién nos va a salvar?


Ah, ah, ah-ah-ah


Ah, ah, ah-ah-ah


Ah, ah, ah-ah-ah-ah-ah


Ah-ah


(Y que Dios proteja a Borinquen)


(En el nombre del Padre, del Hijo)


Y del Espíritu Santo, que Dios cuide mi canto


No quiero toldo, quiero su manto, ey


Obviamente, la luz se va a ir


Sabrá Dios y nunca va a volver


El puente que tardaron en construir


El río crecí'o lo va a romper


Par de cancione' guardá' en el cel


Pa' cuando se vaya la señal


La señal ya se dio y no la quieren ver


Falta que el boricua quiera despertar


No olviden la viejita de allí


Que vive sola, hay que irla a ayudar


Recuerden que to' somo' de aquí


Al pueblo el pueblo le toca salvar


Con el gobierno, no me envíen na'


Que esos cabrone' lo van a esconder


Van pa' la calle pa' fotos na' má'


Por mí, toditos se pueden joder


Fueron cinco mil que dejaron morir


Y eso nunca se nos va a olvidar


La palma en la que quieren ahorcar el país


Un día de estos la vamo' a tumbar


Y ojalá, y ojalá, y ojalá, y ojalá que no venga, no


Y ojalá, y ojalá, y ojalá, y ojalá que no venga, no


Y ojalá, y ojalá, y ojalá, y ojalá que no venga, no


Que no venga, no, pero


'Tá empezando a llover, otra ve' va a pasar


Por ahí viene tormenta, quizás huracán


'Tá empezando a llover, otra ve' va a pasar


Por ahí viene tormenta, ¿quién nos va a salvar?


Dime si la quiere' pasar conmigo


Dime si la quiere' pasar conmigo


Dime si la quiere' pasar conmigo, eh-eh


Pa' no dormir solito', dormir abraza'o


A mí na' me da miedo si tú 'tás a mi la'o


Prende una velita pa' ver tu carita antes de acostarme


'Toy esperando a que salga el Sol


A que salga el Sol


Va a salir el Sol, ah-ah


'Toy esperando a que salga el Sol


A que salga el Sol


Va a salir el Sol",https://www.letras.com//bad-bunny/una-velita/
Bad Bunny,Una Vez (part. Mora),"Lo nuestro no te conviene, eh


Pero él ya no te entretiene, eh


Sé que te incito a pecar, lo tratas de controlar


Pero no se detiene, eh


Y déjame sentirte una vez


Por si no te vuelvo a ver


Luego lo sigo normal con mi vida


Y tú la tuya con él


Pero déjame sentirte una vez (sentirte una vez)


Por si no te vuelvo a ver


Luego lo sigo normal con mi vida


Pero dale, escápate


Y si hay gente, tápate


Y allá abajo, acicálate


Porque hoy te va' pa' casa y casi ni traté


Y si tienes problemas, conmigo pégate


Que quiero ponerte a gritar mi nombre, pa' que lo recuerde'


Siempre anda conmigo cuando el novio se le pierde


Carita de nena buena, nunca pierde


Conmigo se siente cabrón, él es solo un resuelve


¿Y qué vas a hacer si me pego


Y te jalo por el pelo?


Pa' mí que te va a gustar


Solo déjate llevar


Y déjame sentirte una vez


Por si no te vuelvo a ver


Luego lo sigo normal con mi vida


Y tú la tuya con él


Pero déjame sentirte una vez (sentirte una vez)


Por si no te vuelvo a ver


Luego lo sigo normal con mi vida


Y tú la tuya con él


Y tú la tuya con él


(Tú la tuya con él)


Yeh, yeh, yeh, yeh


Ey


Baby, yo quiero chingarte, te lo confieso


Pero me conformo solo con un beso


Yo no creo en el amor ni en nada de eso


Pero no sé, porque ahora, siempre que rezo


Le pido a Dios que me deje verte desnuda


Tú te vas, pero esta bellaquera continúa


Me pongo celoso cuando hablas de él (shh)


Dime qué vamo' a hacer


Yo solo quiero hacerlo hasta el amanecer


Porque sé que pronto vas a desaparecer


Si fuera por mí, te llevara de gira


Creo que voy a extrañar la forma esa en que me miras


Con cara de nena buena pero bellaquita


Esos ojitos que los poderes me quita


Quiero verte brincando, toda mojadita


Y tu cara cuando yo te pase la lengüita


Y te traje en whiskicito con agüita tónica


Yo sé que no eres virgen, que no eres católica


Lo más que me gusta es que tú eres media complicá'


Quiero ver cómo tus ojos se ponen con índica


Verdecito' colora'o (colora'o), ao'


No sé si se nota, me tienes desespera'o


Soñando contigo todas las noches, desvela'o


Déjame probarte y cada cual por su la'o, eh


¿Y qué vas a hacer si me pego


Y te jalo por el pelo?


Yo sé que te va a mojar


Solo déjate llevar


Y déjame sentirte una vez (sentirte una vez)


Por si no te vuelvo a ver


Luego lo sigo normal con mi vida


Y tú la tuya con él


(Y tú la tuya con él)


(Tú la tuya con él)


(Tú la tuya con él)


(Tú la tuya con él)",https://www.letras.com//bad-bunny/una-vez-part-mora/
Bad Bunny,"Vamos Pa' La Calle (part. Héctor ""El Father"")","Héctor el bambino presenta: (Yeh, yeh, yeh, yeh)


A los anormales, jajaja (Bad Bunny, baby, bebé)


Vamos pa' la calle (rrr), vamos pa' la calle hoy


(Vengan todos contra mí, que aquí todo se vale)


A veces es difícil entender como personas que te desean lo peor


(Y hoy es solo a morir junto a mis anormales)


Tienen que soportar que te suceda lo mejor, jajaja


(Vengan todos contra mí, que aquí todo se vale)


Muchachos, no midan calenturas ni fuerzas


(Y hoy es solo a morir junto a mis anormales)


Aquí están mis anormales


Vamos pa' la calle, vamos pa' la calle hoy, jajaja


Vamos pa' la calle


Vamos pa' la calle hoy


Vamos pa' la calle


Vamos pa' la calle hoy


Vamos pa' la calle


Vamos pa' la calle hoy


Aquí no hay miedo


Vamos pa' la calle hoy (jajaja)


Vamos pa' la calle de Gucci o de Fendi (wuh)


Yo nunca he sí'o un quita'o, de chamaquito, no pedía tenqui (heh!)


Siempre en alta, nunca en baja


A mí que me entierren con to' los chavo' y las corta en la caja (wuh!)


Siempre activo, flow fetty con mustard


Vamos a matarno' como pa'l tiempo de héctor con el buster (yeh!)


Cabrón, yo soy la estrella 'el roster


Se repitió like mike, cogí la' tenis de vico en el poste


Mambo dice que no me desvíe


Que en mi barco no se hunde mientras Cristo sea quien lo guíe (yeh!)


Botando humo como whizzer


Casi siempre sour diesel (yeh, ah)


Rápido y furioso, me dicen vin diesel


Acá arriba no se oye lo que dicen, yeh (no, no, no, no)


El humo no me deja respirar (wuh)


Novato y ya me puedo retirar (yeh)


Cien mil de la cuenta voy a retirar (wuh)


Pa' las botella' y pa' tirar (ah)


Vamos pa' la calle


Vamos pa' la calle hoy


Vamos pa' la calle


Vamos pa' la calle hoy


Vamos pa' la calle


Vamos pa' la calle hoy


Aquí no hay miedo


Vamos pa' la calle hoy (jajaja)


No rompan la' ruler' o voy a meterle con el cooler


¿Pa' qué estás fronteando, pato de hule?


No te me atribule' (¡no!), pa' después llamar a los azule'


En el mapa está de moda borrar cara con los bulle' (¡rrr!)


Tiburón, yo te conozco


Por la aleta o te aquieta' o te va a hacer canto' la beretta


Cógelo to' a broma, dale, juégate tú la maroma


Que somos gladiadore' como en Roma


Y gritan: Socorre, con miedo que a tiro' los borre


Quemando pasta como lo hacen los de torre'


Maten lechone' que no ronquen de sicario'


Esto es cosa nuestra de barrio


Aquí no hay miedo, andamo' con los sanguinario'


Esto es cosa nuestra de barrio


Maten lechone' que no ronquen de sicario'


Esto es cosa nuestra de barrio


Aquí no hay miedo, andamo' con los sanguinario'


Esto es cosa nuestra de barrio


Vamos pa' la calle


Vamos pa' la calle hoy


Vamos pa' la calle


Vamos pa' la calle hoy


Vamos pa' la calle


Vamos pa' la calle hoy


Aquí no hay miedo


Vamos pa' la calle hoy (jajaja)


No es lo mismo llamarno' que vernos venir


De mí para mi Puerto Rico


Oye, esto no es para nadie, esto es para uso personal, jajaja


Tírenme muchachos, que yo no soy rencoroso


Y si no fuera fino, no tuviera tanto combo, jajaja",https://www.letras.com//bad-bunny/vamos-pa-la-calle-part-hector-el-father/
